image,method,domain,class,hit
2008_000977.jpg,Grad-CAM++,Object Detection,person,1
2008_000978.jpg,Grad-CAM++,Object Detection,person,0
2008_000980.jpg,Grad-CAM++,Object Detection,motorcycle,0
2008_000983.jpg,Grad-CAM++,Object Detection,person,1
2008_000986.jpg,Grad-CAM++,Object Detection,airplane,1
2008_000989.jpg,Grad-CAM++,Object Detection,person,0
2008_000990.jpg,Grad-CAM++,Object Detection,horse,0
2008_000991.jpg,Grad-CAM++,Object Detection,person,1
2008_000994.jpg,Grad-CAM++,Object Detection,bird,1
2008_000995.jpg,Grad-CAM++,Object Detection,person,0
2008_000997.jpg,Grad-CAM++,Object Detection,person,1
2008_000998.jpg,Grad-CAM++,Object Detection,person,1
2008_001000.jpg,Grad-CAM++,Object Detection,cow,1
2008_001001.jpg,Grad-CAM++,Object Detection,sandwich,0
2008_001002.jpg,Grad-CAM++,Object Detection,person,1
2008_001003.jpg,Grad-CAM++,Object Detection,person,1
2008_001005.jpg,Grad-CAM++,Object Detection,sheep,0
2008_001006.jpg,Grad-CAM++,Object Detection,person,0
2008_001008.jpg,Grad-CAM++,Object Detection,person,1
2008_001010.jpg,Grad-CAM++,Object Detection,person,0
2008_001011.jpg,Grad-CAM++,Object Detection,person,0
2008_001014.jpg,Grad-CAM++,Object Detection,person,0
2008_001015.jpg,Grad-CAM++,Object Detection,cup,0
2008_001016.jpg,Grad-CAM++,Object Detection,wine glass,0
2008_001017.jpg,Grad-CAM++,Object Detection,person,0
2008_001019.jpg,Grad-CAM++,Object Detection,person,1
2008_001025.jpg,Grad-CAM++,Object Detection,person,0
2008_001027.jpg,Grad-CAM++,Object Detection,person,0
2008_001029.jpg,Grad-CAM++,Object Detection,person,1
2008_001032.jpg,Grad-CAM++,Object Detection,boat,0
2008_001033.jpg,Grad-CAM++,Object Detection,person,0
2008_001037.jpg,Grad-CAM++,Object Detection,bird,0
2008_001038.jpg,Grad-CAM++,Object Detection,tv,1
2008_001043.jpg,Grad-CAM++,Object Detection,person,0
2008_001044.jpg,Grad-CAM++,Object Detection,cup,1
2008_001045.jpg,Grad-CAM++,Object Detection,person,0
2008_001050.jpg,Grad-CAM++,Object Detection,boat,0
2008_001051.jpg,Grad-CAM++,Object Detection,person,0
2008_001053.jpg,Grad-CAM++,Object Detection,bottle,0
2008_001058.jpg,Grad-CAM++,Object Detection,bird,0
2008_001059.jpg,Grad-CAM++,Object Detection,person,1
2008_001061.jpg,Grad-CAM++,Object Detection,person,1
2008_001065.jpg,Grad-CAM++,Object Detection,person,0
2008_001067.jpg,Grad-CAM++,Object Detection,person,0
2008_001069.jpg,Grad-CAM++,Object Detection,person,1
2008_001072.jpg,Grad-CAM++,Object Detection,person,0
2008_001079.jpg,Grad-CAM++,Object Detection,bicycle,0
2008_001082.jpg,Grad-CAM++,Object Detection,person,0
2008_001084.jpg,Grad-CAM++,Object Detection,person,1
2008_001085.jpg,Grad-CAM++,Object Detection,bird,1
2008_001086.jpg,Grad-CAM++,Object Detection,person,1
2008_001087.jpg,Grad-CAM++,Object Detection,boat,1
2008_001088.jpg,Grad-CAM++,Object Detection,person,1
2008_001091.jpg,Grad-CAM++,Object Detection,bed,1
2008_001093.jpg,Grad-CAM++,Object Detection,person,0
2008_001094.jpg,Grad-CAM++,Object Detection,person,1
2008_001095.jpg,Grad-CAM++,Object Detection,person,1
2008_001096.jpg,Grad-CAM++,Object Detection,person,0
2008_001097.jpg,Grad-CAM++,Object Detection,car,1
2008_001101.jpg,Grad-CAM++,Object Detection,person,0
2008_001102.jpg,Grad-CAM++,Object Detection,horse,1
2008_001103.jpg,Grad-CAM++,Object Detection,cat,1
2008_001107.jpg,Grad-CAM++,Object Detection,car,0
2008_001108.jpg,Grad-CAM++,Object Detection,bird,1
2008_001109.jpg,Grad-CAM++,Object Detection,person,0
2008_001110.jpg,Grad-CAM++,Object Detection,person,1
2008_001116.jpg,Grad-CAM++,Object Detection,bird,0
2008_001117.jpg,Grad-CAM++,Object Detection,person,0
2008_001124.jpg,Grad-CAM++,Object Detection,person,1
2008_001125.jpg,Grad-CAM++,Object Detection,person,0
2008_001126.jpg,Grad-CAM++,Object Detection,bird,0
2008_001127.jpg,Grad-CAM++,Object Detection,person,1
2008_001128.jpg,Grad-CAM++,Object Detection,person,0
2008_001129.jpg,Grad-CAM++,Object Detection,boat,0
2008_001131.jpg,Grad-CAM++,Object Detection,sheep,1
2008_001132.jpg,Grad-CAM++,Object Detection,person,1
2008_001138.jpg,Grad-CAM++,Object Detection,motorcycle,1
2008_001141.jpg,Grad-CAM++,Object Detection,person,0
2008_001144.jpg,Grad-CAM++,Object Detection,motorcycle,1
2008_001145.jpg,Grad-CAM++,Object Detection,giraffe,0
2008_001146.jpg,Grad-CAM++,Object Detection,cat,1
2008_001148.jpg,Grad-CAM++,Object Detection,boat,0
2008_001149.jpg,Grad-CAM++,Object Detection,dog,1
2008_001151.jpg,Grad-CAM++,Object Detection,horse,0
2008_001152.jpg,Grad-CAM++,Object Detection,boat,1
2008_001153.jpg,Grad-CAM++,Object Detection,person,0
2008_001156.jpg,Grad-CAM++,Object Detection,person,0
2008_001157.jpg,Grad-CAM++,Object Detection,teddy bear,0
2008_001162.jpg,Grad-CAM++,Object Detection,person,1
2008_001163.jpg,Grad-CAM++,Object Detection,person,0
2008_001165.jpg,Grad-CAM++,Object Detection,person,0
2008_001172.jpg,Grad-CAM++,Object Detection,person,1
2008_001173.jpg,Grad-CAM++,Object Detection,motorcycle,1
2008_001175.jpg,Grad-CAM++,Object Detection,dog,0
2008_001176.jpg,Grad-CAM++,Object Detection,person,0
2008_001178.jpg,Grad-CAM++,Object Detection,person,1
2008_001179.jpg,Grad-CAM++,Object Detection,dog,1
2008_001180.jpg,Grad-CAM++,Object Detection,car,0
2008_001181.jpg,Grad-CAM++,Object Detection,cat,1
2008_001184.jpg,Grad-CAM++,Object Detection,person,0
2008_001186.jpg,Grad-CAM++,Object Detection,airplane,1
2008_001187.jpg,Grad-CAM++,Object Detection,person,0
2008_001191.jpg,Grad-CAM++,Object Detection,person,1
2008_001193.jpg,Grad-CAM++,Object Detection,person,0
2008_001195.jpg,Grad-CAM++,Object Detection,dog,1
2008_001197.jpg,Grad-CAM++,Object Detection,car,0
2008_001198.jpg,Grad-CAM++,Object Detection,bird,1
2008_001200.jpg,Grad-CAM++,Object Detection,person,0
2008_001201.jpg,Grad-CAM++,Object Detection,motorcycle,0
2008_001204.jpg,Grad-CAM++,Object Detection,person,1
2008_001207.jpg,Grad-CAM++,Object Detection,bird,0
2008_001209.jpg,Grad-CAM++,Object Detection,person,1
2008_001211.jpg,Grad-CAM++,Object Detection,person,0
2008_001212.jpg,Grad-CAM++,Object Detection,dog,0
2008_001213.jpg,Grad-CAM++,Object Detection,dog,1
2008_001214.jpg,Grad-CAM++,Object Detection,person,0
2008_001216.jpg,Grad-CAM++,Object Detection,person,0
2008_001217.jpg,Grad-CAM++,Object Detection,boat,1
2008_001222.jpg,Grad-CAM++,Object Detection,person,0
2008_001224.jpg,Grad-CAM++,Object Detection,person,1
2008_001228.jpg,Grad-CAM++,Object Detection,motorcycle,0
2008_001229.jpg,Grad-CAM++,Object Detection,train,0
2008_001232.jpg,Grad-CAM++,Object Detection,dog,1
2008_001233.jpg,Grad-CAM++,Object Detection,person,1
2008_001234.jpg,Grad-CAM++,Object Detection,bird,1
2008_001237.jpg,Grad-CAM++,Object Detection,person,0
2008_001239.jpg,Grad-CAM++,Object Detection,person,1
2008_001240.jpg,Grad-CAM++,Object Detection,person,1
2008_001242.jpg,Grad-CAM++,Object Detection,horse,1
2008_001243.jpg,Grad-CAM++,Object Detection,horse,1
2008_001244.jpg,Grad-CAM++,Object Detection,bicycle,1
2008_001246.jpg,Grad-CAM++,Object Detection,train,0
2008_001247.jpg,Grad-CAM++,Object Detection,person,1
2008_001250.jpg,Grad-CAM++,Object Detection,person,1
2008_001251.jpg,Grad-CAM++,Object Detection,car,0
2008_001252.jpg,Grad-CAM++,Object Detection,person,1
2008_001253.jpg,Grad-CAM++,Object Detection,horse,1
2008_001254.jpg,Grad-CAM++,Object Detection,person,1
2008_001256.jpg,Grad-CAM++,Object Detection,person,1
2008_001258.jpg,Grad-CAM++,Object Detection,boat,0
2008_001259.jpg,Grad-CAM++,Object Detection,truck,1
2008_001261.jpg,Grad-CAM++,Object Detection,dog,0
2008_001265.jpg,Grad-CAM++,Object Detection,person,1
2008_001266.jpg,Grad-CAM++,Object Detection,car,1
2008_001268.jpg,Grad-CAM++,Object Detection,dog,0
2008_001269.jpg,Grad-CAM++,Object Detection,dog,1
2008_001270.jpg,Grad-CAM++,Object Detection,person,0
2008_001273.jpg,Grad-CAM++,Object Detection,person,0
2008_001276.jpg,Grad-CAM++,Object Detection,person,1
2008_001277.jpg,Grad-CAM++,Object Detection,person,1
2008_001279.jpg,Grad-CAM++,Object Detection,bird,1
2008_001280.jpg,Grad-CAM++,Object Detection,chair,1
2008_001281.jpg,Grad-CAM++,Object Detection,bird,1
2008_001282.jpg,Grad-CAM++,Object Detection,person,0
2008_001286.jpg,Grad-CAM++,Object Detection,cat,0
2008_001287.jpg,Grad-CAM++,Object Detection,person,1
2008_001288.jpg,Grad-CAM++,Object Detection,horse,1
2008_001289.jpg,Grad-CAM++,Object Detection,person,0
2008_001291.jpg,Grad-CAM++,Object Detection,truck,0
2008_001292.jpg,Grad-CAM++,Object Detection,person,1
2008_001293.jpg,Grad-CAM++,Object Detection,person,0
2008_001295.jpg,Grad-CAM++,Object Detection,horse,0
2008_001297.jpg,Grad-CAM++,Object Detection,person,0
2008_001298.jpg,Grad-CAM++,Object Detection,clock,0
2008_001300.jpg,Grad-CAM++,Object Detection,cat,1
2008_001303.jpg,Grad-CAM++,Object Detection,train,0
2008_001305.jpg,Grad-CAM++,Object Detection,person,1
2008_001309.jpg,Grad-CAM++,Object Detection,person,1
2008_001311.jpg,Grad-CAM++,Object Detection,person,1
2008_001313.jpg,Grad-CAM++,Object Detection,tv,0
2008_001315.jpg,Grad-CAM++,Object Detection,truck,1
2008_001316.jpg,Grad-CAM++,Object Detection,person,1
2008_001317.jpg,Grad-CAM++,Object Detection,person,0
2008_001319.jpg,Grad-CAM++,Object Detection,cake,1
2008_001321.jpg,Grad-CAM++,Object Detection,oven,0
2008_001323.jpg,Grad-CAM++,Object Detection,person,1
2008_001324.jpg,Grad-CAM++,Object Detection,bottle,0
2008_001326.jpg,Grad-CAM++,Object Detection,person,0
2008_001327.jpg,Grad-CAM++,Object Detection,boat,1
2008_001328.jpg,Grad-CAM++,Object Detection,truck,0
2008_001330.jpg,Grad-CAM++,Object Detection,horse,0
2008_001331.jpg,Grad-CAM++,Object Detection,person,1
2008_001332.jpg,Grad-CAM++,Object Detection,tv,1
2008_001337.jpg,Grad-CAM++,Object Detection,person,1
2008_001339.jpg,Grad-CAM++,Object Detection,person,0
2008_001341.jpg,Grad-CAM++,Object Detection,cat,0
2008_001342.jpg,Grad-CAM++,Object Detection,person,0
2008_001343.jpg,Grad-CAM++,Object Detection,person,1
2008_001345.jpg,Grad-CAM++,Object Detection,person,1
2008_001347.jpg,Grad-CAM++,Object Detection,person,1
2008_001348.jpg,Grad-CAM++,Object Detection,person,1
2008_001352.jpg,Grad-CAM++,Object Detection,dog,1
2008_001354.jpg,Grad-CAM++,Object Detection,person,0
2008_001355.jpg,Grad-CAM++,Object Detection,cat,1
2008_001361.jpg,Grad-CAM++,Object Detection,person,0
2008_001362.jpg,Grad-CAM++,Object Detection,person,0
2008_001363.jpg,Grad-CAM++,Object Detection,person,1
2008_001364.jpg,Grad-CAM++,Object Detection,person,0
2008_001365.jpg,Grad-CAM++,Object Detection,car,0
2008_001368.jpg,Grad-CAM++,Object Detection,person,0
2008_001370.jpg,Grad-CAM++,Object Detection,person,0
2008_001371.jpg,Grad-CAM++,Object Detection,person,0
2008_001372.jpg,Grad-CAM++,Object Detection,person,0
2008_001377.jpg,Grad-CAM++,Object Detection,umbrella,0
2008_001378.jpg,Grad-CAM++,Object Detection,person,0
2008_001381.jpg,Grad-CAM++,Object Detection,person,0
2008_001384.jpg,Grad-CAM++,Object Detection,person,0
2008_001392.jpg,Grad-CAM++,Object Detection,person,0
2008_001393.jpg,Grad-CAM++,Object Detection,person,1
2008_001394.jpg,Grad-CAM++,Object Detection,dog,1
2008_001396.jpg,Grad-CAM++,Object Detection,cat,0
2008_001397.jpg,Grad-CAM++,Object Detection,person,1
2008_001398.jpg,Grad-CAM++,Object Detection,person,1
2008_001400.jpg,Grad-CAM++,Object Detection,bird,0
2008_001403.jpg,Grad-CAM++,Object Detection,person,0
2008_001407.jpg,Grad-CAM++,Object Detection,person,0
2008_001409.jpg,Grad-CAM++,Object Detection,dog,1
2008_001411.jpg,Grad-CAM++,Object Detection,bird,0
2008_001412.jpg,Grad-CAM++,Object Detection,person,1
2008_001416.jpg,Grad-CAM++,Object Detection,airplane,1
2008_001417.jpg,Grad-CAM++,Object Detection,potted plant,0
2008_001418.jpg,Grad-CAM++,Object Detection,bicycle,1
2008_001421.jpg,Grad-CAM++,Object Detection,person,1
2008_001422.jpg,Grad-CAM++,Object Detection,person,0
2008_001423.jpg,Grad-CAM++,Object Detection,person,0
2008_001424.jpg,Grad-CAM++,Object Detection,person,0
2008_001425.jpg,Grad-CAM++,Object Detection,person,1
2008_001426.jpg,Grad-CAM++,Object Detection,person,1
2008_001435.jpg,Grad-CAM++,Object Detection,boat,1
2008_001438.jpg,Grad-CAM++,Object Detection,person,1
2008_001441.jpg,Grad-CAM++,Object Detection,dog,1
2008_001442.jpg,Grad-CAM++,Object Detection,cat,1
2008_001443.jpg,Grad-CAM++,Object Detection,person,0
2008_001447.jpg,Grad-CAM++,Object Detection,car,0
2008_001449.jpg,Grad-CAM++,Object Detection,person,1
2008_001450.jpg,Grad-CAM++,Object Detection,cow,0
2008_001452.jpg,Grad-CAM++,Object Detection,person,1
2008_001453.jpg,Grad-CAM++,Object Detection,person,0
2008_001457.jpg,Grad-CAM++,Object Detection,person,1
2008_001458.jpg,Grad-CAM++,Object Detection,person,1
2008_001459.jpg,Grad-CAM++,Object Detection,person,0
2008_001463.jpg,Grad-CAM++,Object Detection,vase,1
2008_001469.jpg,Grad-CAM++,Object Detection,dog,1
2008_001471.jpg,Grad-CAM++,Object Detection,person,1
2008_001472.jpg,Grad-CAM++,Object Detection,person,1
2008_001473.jpg,Grad-CAM++,Object Detection,person,0
2008_001474.jpg,Grad-CAM++,Object Detection,truck,0
2008_001476.jpg,Grad-CAM++,Object Detection,boat,0
2008_001477.jpg,Grad-CAM++,Object Detection,person,0
2008_001480.jpg,Grad-CAM++,Object Detection,person,1
2008_001483.jpg,Grad-CAM++,Object Detection,wine glass,0
2008_001484.jpg,Grad-CAM++,Object Detection,cow,1
2008_001485.jpg,Grad-CAM++,Object Detection,train,1
2008_001487.jpg,Grad-CAM++,Object Detection,person,0
2008_001489.jpg,Grad-CAM++,Object Detection,person,0
2008_001490.jpg,Grad-CAM++,Object Detection,person,1
2008_001492.jpg,Grad-CAM++,Object Detection,bottle,0
2008_001496.jpg,Grad-CAM++,Object Detection,bird,1
2008_001497.jpg,Grad-CAM++,Object Detection,dog,1
2008_001499.jpg,Grad-CAM++,Object Detection,airplane,1
2008_001502.jpg,Grad-CAM++,Object Detection,car,1
2008_001505.jpg,Grad-CAM++,Object Detection,motorcycle,1
2008_001506.jpg,Grad-CAM++,Object Detection,person,0
2008_001507.jpg,Grad-CAM++,Object Detection,person,1
2008_001508.jpg,Grad-CAM++,Object Detection,bottle,0
2008_001509.jpg,Grad-CAM++,Object Detection,person,0
2008_001511.jpg,Grad-CAM++,Object Detection,person,1
2008_001512.jpg,Grad-CAM++,Object Detection,person,0
2008_001515.jpg,Grad-CAM++,Object Detection,dog,1
2008_001517.jpg,Grad-CAM++,Object Detection,person,1
2008_001518.jpg,Grad-CAM++,Object Detection,train,1
2008_001519.jpg,Grad-CAM++,Object Detection,bicycle,1
2008_001521.jpg,Grad-CAM++,Object Detection,dog,0
2008_001524.jpg,Grad-CAM++,Object Detection,person,0
2008_001526.jpg,Grad-CAM++,Object Detection,person,0
2008_001528.jpg,Grad-CAM++,Object Detection,cat,1
2008_001530.jpg,Grad-CAM++,Object Detection,person,0
2008_001532.jpg,Grad-CAM++,Object Detection,chair,0
2008_001535.jpg,Grad-CAM++,Object Detection,person,0
2008_001537.jpg,Grad-CAM++,Object Detection,person,1
2008_001545.jpg,Grad-CAM++,Object Detection,person,1
2008_001548.jpg,Grad-CAM++,Object Detection,tv,0
2008_001552.jpg,Grad-CAM++,Object Detection,airplane,1
2008_001554.jpg,Grad-CAM++,Object Detection,person,1
2008_001555.jpg,Grad-CAM++,Object Detection,car,1
2008_001556.jpg,Grad-CAM++,Object Detection,person,0
2008_001557.jpg,Grad-CAM++,Object Detection,person,0
2008_001558.jpg,Grad-CAM++,Object Detection,dog,1
2008_001559.jpg,Grad-CAM++,Object Detection,chair,0
2008_001560.jpg,Grad-CAM++,Object Detection,person,1
2008_001561.jpg,Grad-CAM++,Object Detection,person,1
2008_001562.jpg,Grad-CAM++,Object Detection,bed,1
2008_001565.jpg,Grad-CAM++,Object Detection,person,1
2008_001567.jpg,Grad-CAM++,Object Detection,bicycle,0
2008_001568.jpg,Grad-CAM++,Object Detection,horse,1
2008_001569.jpg,Grad-CAM++,Object Detection,person,0
2008_001570.jpg,Grad-CAM++,Object Detection,airplane,1
2008_001571.jpg,Grad-CAM++,Object Detection,airplane,1
2008_001572.jpg,Grad-CAM++,Object Detection,chair,0
2008_001573.jpg,Grad-CAM++,Object Detection,person,1
2008_001578.jpg,Grad-CAM++,Object Detection,person,0
2008_001579.jpg,Grad-CAM++,Object Detection,boat,1
2008_001581.jpg,Grad-CAM++,Object Detection,horse,0
2008_001583.jpg,Grad-CAM++,Object Detection,person,0
2008_001584.jpg,Grad-CAM++,Object Detection,cow,0
2008_001585.jpg,Grad-CAM++,Object Detection,person,0
2008_001587.jpg,Grad-CAM++,Object Detection,keyboard,0
2008_001588.jpg,Grad-CAM++,Object Detection,person,0
2008_001595.jpg,Grad-CAM++,Object Detection,person,1
2008_001597.jpg,Grad-CAM++,Object Detection,bottle,0
2008_001599.jpg,Grad-CAM++,Object Detection,person,0
2008_001600.jpg,Grad-CAM++,Object Detection,person,0
2008_001603.jpg,Grad-CAM++,Object Detection,person,1
2008_001604.jpg,Grad-CAM++,Object Detection,person,0
2008_001606.jpg,Grad-CAM++,Object Detection,person,0
2008_001608.jpg,Grad-CAM++,Object Detection,cat,1
2008_001611.jpg,Grad-CAM++,Object Detection,cat,1
2008_001612.jpg,Grad-CAM++,Object Detection,person,0
2008_001614.jpg,Grad-CAM++,Object Detection,person,1
2008_001616.jpg,Grad-CAM++,Object Detection,person,0
2008_001618.jpg,Grad-CAM++,Object Detection,sandwich,1
2008_001621.jpg,Grad-CAM++,Object Detection,horse,0
2008_001623.jpg,Grad-CAM++,Object Detection,person,1
2008_001627.jpg,Grad-CAM++,Object Detection,cup,0
2008_001628.jpg,Grad-CAM++,Object Detection,boat,0
2008_001630.jpg,Grad-CAM++,Object Detection,person,0
2008_001633.jpg,Grad-CAM++,Object Detection,person,1
2008_001634.jpg,Grad-CAM++,Object Detection,person,0
2008_001635.jpg,Grad-CAM++,Object Detection,tv,1
2008_001637.jpg,Grad-CAM++,Object Detection,horse,1
2008_001639.jpg,Grad-CAM++,Object Detection,cow,0
2008_001642.jpg,Grad-CAM++,Object Detection,motorcycle,0
2008_001644.jpg,Grad-CAM++,Object Detection,person,0
2008_001646.jpg,Grad-CAM++,Object Detection,person,1
2008_001647.jpg,Grad-CAM++,Object Detection,person,0
2008_001650.jpg,Grad-CAM++,Object Detection,person,0
2008_001651.jpg,Grad-CAM++,Object Detection,person,0
2008_001654.jpg,Grad-CAM++,Object Detection,person,0
2008_001656.jpg,Grad-CAM++,Object Detection,person,0
2008_001657.jpg,Grad-CAM++,Object Detection,person,1
2008_001658.jpg,Grad-CAM++,Object Detection,horse,1
2008_001662.jpg,Grad-CAM++,Object Detection,person,0
2008_001664.jpg,Grad-CAM++,Object Detection,person,0
2008_001665.jpg,Grad-CAM++,Object Detection,person,0
2008_001671.jpg,Grad-CAM++,Object Detection,person,0
2008_001672.jpg,Grad-CAM++,Object Detection,tie,0
2008_001674.jpg,Grad-CAM++,Object Detection,person,0
2008_001675.jpg,Grad-CAM++,Object Detection,person,1
2008_001677.jpg,Grad-CAM++,Object Detection,dog,0
2008_001678.jpg,Grad-CAM++,Object Detection,bird,0
2008_001683.jpg,Grad-CAM++,Object Detection,person,0
2008_001684.jpg,Grad-CAM++,Object Detection,person,0
2008_001685.jpg,Grad-CAM++,Object Detection,dog,0
2008_001686.jpg,Grad-CAM++,Object Detection,cat,1
2008_001687.jpg,Grad-CAM++,Object Detection,bear,1
2008_001689.jpg,Grad-CAM++,Object Detection,person,0
2008_001693.jpg,Grad-CAM++,Object Detection,cup,0
2008_001696.jpg,Grad-CAM++,Object Detection,person,1
2008_001698.jpg,Grad-CAM++,Object Detection,person,1
2008_001700.jpg,Grad-CAM++,Object Detection,bottle,0
2008_001701.jpg,Grad-CAM++,Object Detection,person,0
2008_001703.jpg,Grad-CAM++,Object Detection,car,1
2008_001705.jpg,Grad-CAM++,Object Detection,person,1
2008_001707.jpg,Grad-CAM++,Object Detection,person,1
2008_001711.jpg,Grad-CAM++,Object Detection,person,1
2008_001713.jpg,Grad-CAM++,Object Detection,person,1
2008_001718.jpg,Grad-CAM++,Object Detection,person,1
2008_001720.jpg,Grad-CAM++,Object Detection,bird,0
2008_001721.jpg,Grad-CAM++,Object Detection,car,0
2008_001725.jpg,Grad-CAM++,Object Detection,person,1
2008_001726.jpg,Grad-CAM++,Object Detection,person,1
2008_001728.jpg,Grad-CAM++,Object Detection,cat,1
2008_001733.jpg,Grad-CAM++,Object Detection,person,1
2008_001734.jpg,Grad-CAM++,Object Detection,person,1
2008_001738.jpg,Grad-CAM++,Object Detection,refrigerator,0
2008_001739.jpg,Grad-CAM++,Object Detection,person,1
2008_001740.jpg,Grad-CAM++,Object Detection,chair,0
2008_001743.jpg,Grad-CAM++,Object Detection,person,0
2008_001747.jpg,Grad-CAM++,Object Detection,person,1
2008_001748.jpg,Grad-CAM++,Object Detection,person,1
2008_001749.jpg,Grad-CAM++,Object Detection,person,0
2008_001752.jpg,Grad-CAM++,Object Detection,person,1
2008_001753.jpg,Grad-CAM++,Object Detection,person,1
2008_001754.jpg,Grad-CAM++,Object Detection,person,1
2008_001755.jpg,Grad-CAM++,Object Detection,person,1
2008_001756.jpg,Grad-CAM++,Object Detection,person,1
2008_001759.jpg,Grad-CAM++,Object Detection,bus,1
